start_time,end_time,move_times,moves,states_explored,outcome,game_duration
1743785678.861705,1743785683.6891768,"[0.0001437664031982422, 0.6417131423950195, 0.0001633167266845703, 0.6962683200836182, 0.00014448165893554688, 1.1049513816833496, 0.00011491775512695312, 0.836085319519043, 7.128715515136719e-05, 0.9711244106292725, 0.0001468658447265625, 0.46294593811035156, 9.489059448242188e-05, 0.05706977844238281, 5.8650970458984375e-05, 0.05542182922363281]",16,27324,win,4.827471733093262
1743785683.689298,1743785687.6322327,"[0.00011038780212402344, 0.4594860076904297, 9.822845458984375e-05, 0.5108888149261475, 0.00012135505676269531, 0.5155670642852783, 0.0001537799835205078, 0.5934281349182129, 9.489059448242188e-05, 0.5570645332336426, 0.00010180473327636719, 0.4483053684234619, 0.00013327598571777344, 0.33474111557006836, 9.012222290039062e-05, 0.21476197242736816, 0.00013780593872070312, 0.08850908279418945, 5.054473876953125e-05, 0.07617449760437012, 9.274482727050781e-05, 0.10653352737426758, 8.511543273925781e-05, 0.010100126266479492, 5.1021575927734375e-05, 0.010987281799316406, 4.6253204345703125e-05, 0.009202957153320312, 0.00011777877807617188, 0.0025796890258789062, 3.504753112792969e-05, 0.0013015270233154297]",32,23055,win,3.94293475151062
1743785687.6323426,1743785690.7795575,"[0.00011587142944335938, 0.4870281219482422, 0.0001201629638671875, 0.5323197841644287, 0.00010013580322265625, 0.5060937404632568, 7.033348083496094e-05, 0.5358707904815674, 0.00010418891906738281, 0.33678531646728516, 9.5367431640625e-05, 0.2622487545013428, 0.00012445449829101562, 0.23989462852478027, 0.00010061264038085938, 0.16130328178405762, 9.72747802734375e-05, 0.055826425552368164, 5.9604644775390625e-05, 0.02775430679321289]",20,17761,win,3.147214889526367
1743785690.7796893,1743785694.898755,"[0.00011944770812988281, 0.5107982158660889, 0.00010013580322265625, 0.4216439723968506, 9.965896606445312e-05, 1.2723643779754639, 0.00014257431030273438, 0.588348388671875, 0.0001418590545654297, 0.6205284595489502, 0.0001201629638671875, 0.4098172187805176, 9.989738464355469e-05, 0.11159896850585938, 5.888938903808594e-05, 0.11397099494934082, 6.270408630371094e-05, 0.0670771598815918, 5.412101745605469e-05, 0.0008156299591064453]",20,20012,win,4.119065761566162
1743785694.8988452,1743785698.9102423,"[9.703636169433594e-05, 0.48757410049438477, 9.989738464355469e-05, 0.3977956771850586, 0.00011396408081054688, 0.6170902252197266, 0.00010967254638671875, 0.43886852264404297, 0.0001068115234375, 0.5665414333343506, 0.0001087188720703125, 0.23418688774108887, 9.465217590332031e-05, 0.19567227363586426, 9.632110595703125e-05, 0.38979220390319824, 9.655952453613281e-05, 0.44071197509765625, 9.489059448242188e-05, 0.13664603233337402, 6.461143493652344e-05, 0.05112004280090332, 0.00010156631469726562, 0.03848552703857422, 0.00010323524475097656, 0.008592844009399414, 7.367134094238281e-05, 0.005229473114013672, 4.482269287109375e-05, 0.000110626220703125]",30,23727,win,4.011397123336792
1743785698.9103425,1743785702.4978278,"[9.417533874511719e-05, 0.478440523147583, 0.00011444091796875, 0.7093532085418701, 0.00010371208190917969, 0.6203186511993408, 0.00022029876708984375, 0.5697448253631592, 0.00010204315185546875, 0.5462589263916016, 8.988380432128906e-05, 0.23920536041259766, 0.0001900196075439453, 0.12450957298278809, 8.654594421386719e-05, 0.22781705856323242, 9.34600830078125e-05, 0.0385739803314209, 0.0001316070556640625, 0.030883073806762695]",20,19138,win,3.5874853134155273
1743785702.4979296,1743785706.0449498,"[9.894371032714844e-05, 0.5297086238861084, 0.00011563301086425781, 0.47445249557495117, 0.00010442733764648438, 0.5708189010620117, 6.961822509765625e-05, 0.7053501605987549, 0.00010371208190917969, 0.4360682964324951, 0.0001285076141357422, 0.40903806686401367, 7.700920104980469e-05, 0.28089404106140137, 0.00014209747314453125, 0.0640568733215332, 6.29425048828125e-05, 0.0747377872467041]",18,20993,win,3.547020196914673
1743785706.0450754,1743785708.668014,"[9.989738464355469e-05, 0.466045618057251, 9.703636169433594e-05, 0.6460189819335938, 0.00010371208190917969, 0.6453492641448975, 0.00010704994201660156, 0.2221662998199463, 9.72747802734375e-05, 0.21956562995910645, 0.00010466575622558594, 0.07655787467956543, 0.00011372566223144531, 0.11834478378295898, 0.00010585784912109375, 0.13431525230407715, 0.00010347366333007812, 0.012305259704589844, 9.131431579589844e-05, 0.041268110275268555, 4.482269287109375e-05, 0.016060829162597656, 8.034706115722656e-05, 0.022480487823486328]",24,15493,win,2.622938632965088
1743785708.668183,1743785712.5334568,"[0.00012445449829101562, 0.47599172592163086, 0.00010037422180175781, 0.45090723037719727, 0.0001087188720703125, 0.6287662982940674, 7.367134094238281e-05, 0.4633066654205322, 0.00010395050048828125, 0.5112900733947754, 0.000156402587890625, 0.3562803268432617, 9.131431579589844e-05, 0.32746386528015137, 6.0558319091796875e-05, 0.19758939743041992, 0.00013208389282226562, 0.11341047286987305, 9.250640869140625e-05, 0.18702077865600586, 8.368492126464844e-05, 0.13319635391235352, 8.368492126464844e-05, 0.017240285873413086]",24,21417,win,3.8652737140655518
1743785712.533599,1743785717.2136762,"[0.00014710426330566406, 0.7123405933380127, 0.00011014938354492188, 0.5291945934295654, 0.00011610984802246094, 0.5798938274383545, 6.937980651855469e-05, 0.7680487632751465, 0.0001900196075439453, 0.7895650863647461, 0.00010776519775390625, 0.515174150466919, 0.00010323524475097656, 0.22946500778198242, 9.584426879882812e-05, 0.2638072967529297, 9.226799011230469e-05, 0.22084259986877441, 0.00010395050048828125, 0.052626609802246094, 9.107589721679688e-05, 0.007939815521240234, 5.269050598144531e-05, 0.008581399917602539]",24,24953,win,4.680077314376831
